,aerials_won,age,assists,avg_rating,bad_controls,blocks,clearances,country,crosses,dispossessed,dribbled_past,dribbles,first_eleven,fouled,fouls,goals,height_cm,interceptions,key_passes,long_balls,man_of_the_match,minutes_played,offsides,offsides_won,own_goals,pass_accuracy,passes,player_id,player_name,position,red_cards,shots,substituted_on,tackles,team,through_balls,weight_kg,yellow_cards
5220,1.7,31,0,6.83,0.9,0.3,1.1,ru,0.3,1.2,0.5,0.6,16,1.8,0.9,0,192,0.9,1.7,4.6,0,1446,0.0,0.0,0,80.2,46.7,11438,Oleg Ivanov,"M(C),FW",0,0.9,3,1.7,FK Akhmat,0.0,86,4
5221,0.3,23,2,6.73,1.3,0.2,0.4,br,1.1,1.8,0.7,0.4,22,1.2,1.8,3,169,0.8,1.5,2.5,0,1992,0.0,0.1,0,80.5,41.6,320407,Ismael,M(C),0,1.6,2,1.6,FK Akhmat,0.1,68,3
5222,1.4,26,0,6.68,0.5,0.2,2.2,ru,0.3,0.8,0.4,0.8,9,0.4,1.4,0,188,1.2,0.5,1.9,0,826,0.0,0.2,0,83.4,37.1,120408,Zaurbek Pliev,"D(L),M(L)",0,0.6,3,1.5,FK Akhmat,0.0,80,3
5223,1.6,27,3,6.65,1.2,0.2,0.4,al,0.5,1.7,0.2,0.7,13,0.7,1.0,1,187,0.6,0.6,0.4,0,1258,0.0,0.0,0,75.9,18.9,76968,Odise Roshi,M(R),0,1.4,7,1.3,FK Akhmat,0.0,78,4
5224,0.1,26,1,6.57,1.9,0.0,0.2,xk,0.5,1.6,0.7,1.6,13,1.8,1.1,1,174,0.3,0.6,0.8,1,1229,0.1,0.0,0,72.8,13.7,296570,Bernard Berisha,M(L),0,0.9,10,1.3,FK Akhmat,0.0,71,5
5225,0.9,30,0,6.57,1.1,0.1,1.8,ru,0.3,0.8,0.4,0.4,27,1.4,1.4,0,173,1.3,0.5,1.4,0,2361,0.1,0.1,0,72.0,28.8,56324,Rizvan Utsiev,"D(R),M(R)",1,0.3,0,1.7,FK Akhmat,0.0,73,5
5226,0.1,23,0,6.55,0.0,0.0,1.6,ru,0.0,0.0,0.0,0.0,10,0.2,0.0,0,192,0.1,0.1,7.5,0,900,0.0,0.0,0,51.5,23.5,121215,Vitaly Gudiev,GK,0,0.0,0,0.1,FK Akhmat,0.0,76,1
5227,0.3,19,0,6.54,2.2,0.1,0.1,br,0.1,1.9,0.3,1.5,17,1.4,1.3,3,178,0.3,1.0,0.6,2,1489,0.7,0.0,0,74.9,17.3,328325,Leo Jabá,AM(CL),0,2.3,7,0.6,FK Akhmat,0.0,75,3
5228,0.4,25,2,6.51,2.4,0.0,0.2,ru,0.2,1.9,0.2,0.6,24,0.7,0.8,5,178,0.4,0.6,0.2,0,1925,0.3,0.0,0,72.7,13.0,91039,Magomed Mitrishev,"AM(CLR),FW",0,1.4,5,0.7,FK Akhmat,0.0,70,0
5229,0.0,28,0,6.5,0.0,0.0,2.0,ru,0.0,0.0,1.0,1.0,1,0.0,1.0,0,176,0.0,0.0,0.0,0,90,0.0,0.0,0,70.0,20.0,120417,Roland Gigolaev,"D(L),M(L)",0,1.0,0,0.0,FK Akhmat,0.0,70,0
5230,0.0,20,2,6.46,0.5,0.0,0.3,br,0.9,0.7,0.3,0.1,2,0.9,0.7,1,180,0.2,1.1,1.3,0,273,0.0,0.0,0,77.1,9.8,295763,Ravanelli,AM(C),0,1.2,10,0.4,FK Akhmat,0.1,71,2
5231,0.5,28,1,6.38,2.0,0.0,0.4,ru,0.1,1.1,0.3,0.3,8,0.4,1.3,3,182,0.3,0.4,0.2,0,651,0.8,0.0,0,66.0,9.2,41821,Zaur Sadaev,FW,0,0.8,8,0.8,FK Akhmat,0.1,78,1
5232,0.9,26,0,6.33,2.2,0.1,0.4,sn,0.0,1.6,0.2,0.5,7,0.6,0.8,2,187,0.1,0.6,0.2,0,797,0.8,0.0,0,63.8,8.8,269793,Ablae Mbengue,FW,0,0.9,10,0.5,FK Akhmat,0.0,78,3
5233,1.3,27,0,6.27,0.5,0.0,0.3,al,0.0,0.3,0.4,0.1,7,1.0,0.7,0,188,0.0,0.5,0.0,0,604,0.2,0.0,0,61.8,6.8,89864,Bekim Balaj,FW,0,0.4,6,0.4,FK Akhmat,0.0,80,0
5234,0.2,21,1,6.26,0.3,0.0,0.5,,0.2,0.2,0.3,0.5,1,0.5,0.3,0,169,0.2,0.3,0.0,0,153,0.0,0.2,0,74.3,11.7,341362,Ayub Batsuev,Midfielder,0,0.3,5,0.5,FK Akhmat,0.0,63,0
5235,0.0,24,0,6.11,0.5,0.0,0.0,ru,0.0,0.0,0.5,0.5,0,0.5,1.0,0,167,0.0,0.5,0.0,0,44,0.0,0.0,0,71.4,3.5,93690,Khalid Kadyrov,Forward,0,0.5,2,1.0,FK Akhmat,0.0,59,1
5236,0.3,24,0,5.86,0.3,0.0,1.7,ru,0.0,0.3,1.0,0.0,2,0.0,1.0,0,175,0.3,0.0,0.3,0,137,0.0,0.0,0,93.2,19.7,149039,Apti Ahyadov,Forward,0,0.0,1,0.7,FK Akhmat,0.0,73,1
5237,1.1,33,3,7.41,1.5,0.3,0.9,ec,0.5,1.3,1.2,1.1,10,3.7,1.0,2,183,1.9,0.7,6.7,1,900,0.0,0.0,0,79.0,74.9,30465,Christian Noboa,M(C),0,1.1,0,2.0,Rubin Kazan,0.0,75,1
5238,1.6,29,0,7.1,1.6,0.0,0.4,br,0.0,2.8,0.2,0.8,4,1.4,1.2,4,190,0.4,0.4,0.4,1,295,0.0,0.0,0,70.3,12.8,40992,Jonathas,FW,1,2.2,1,0.4,Rubin Kazan,0.0,81,0
5239,3.5,38,0,7.05,0.1,0.2,3.8,es,0.0,0.1,0.8,0.0,17,0.4,0.9,0,197,3.1,0.1,5.4,2,1441,0.1,0.6,0,83.2,60.9,12022,César Navas,D(C),1,0.2,0,2.2,Rubin Kazan,0.0,88,2
5240,0.6,30,1,7.05,2.1,0.1,0.3,bg,0.6,1.8,0.7,0.8,9,1.7,1.4,4,182,0.3,1.1,1.0,2,787,0.8,0.0,0,75.7,32.0,30082,Ivelin Popov,"AM(CL),FW",0,2.2,0,0.3,Rubin Kazan,0.0,78,1
5241,2.4,28,0,6.99,0.9,0.0,2.0,fr,0.0,0.4,0.7,0.3,19,1.8,0.7,2,182,2.1,0.4,3.5,0,1700,0.1,0.1,0,79.8,51.4,33886,Yann M'Vila,M(C),0,0.8,0,1.7,Rubin Kazan,0.0,80,3
5242,0.8,27,1,6.98,0.4,0.6,3.2,ro,1.0,0.6,1.0,1.0,5,0.6,1.0,0,175,1.8,0.4,1.4,1,450,0.0,0.0,0,78.3,42.4,241816,Gabriel Enache,"D(R),M(R)",0,0.0,0,1.6,Rubin Kazan,0.0,70,1
5243,1.3,27,0,6.92,1.3,0.8,1.0,es,0.0,1.0,0.8,1.8,3,2.5,0.5,0,182,0.5,0.8,1.5,0,213,0.0,0.0,0,71.9,24.0,91273,Rubén Rochina,M(CLR),0,2.3,1,1.3,Rubin Kazan,0.0,76,0
5244,1.5,23,0,6.9,0.8,0.1,1.4,ru,0.9,0.6,0.7,0.2,14,1.6,2.1,1,174,2.0,0.9,1.8,0,1241,0.1,0.1,0,72.7,28.5,143510,Elmir Nabiullin,"D(L),M(L)",0,0.4,0,2.5,Rubin Kazan,0.0,70,3
5245,2.1,32,0,6.86,0.3,0.3,3.4,is,0.0,0.2,0.2,0.2,11,0.3,1.4,0,187,2.4,0.1,3.5,1,971,0.0,0.2,0,74.8,47.9,25758,Ragnar Sigurdsson,D(C),0,0.3,1,1.8,Rubin Kazan,0.0,77,2
5246,0.2,31,0,6.84,0.0,0.0,0.3,ru,0.0,0.0,0.0,0.1,18,0.2,0.0,0,188,0.1,0.0,5.3,2,1613,0.0,0.0,0,49.9,22.4,35892,Soslan Dzhanaev,GK,0,0.0,0,0.1,Rubin Kazan,0.0,80,0
5247,1.5,25,3,6.84,1.0,0.2,1.1,ru,0.3,0.8,0.5,0.4,19,1.6,2.0,1,181,1.1,1.5,3.1,1,1640,0.1,0.0,1,74.6,46.5,87643,Magomed Ozdoev,M(C),0,0.7,0,2.1,Rubin Kazan,0.1,77,3
5248,1.9,28,0,6.84,0.3,0.2,2.4,ru,0.0,0.2,0.4,0.2,18,1.2,1.4,0,180,2.3,0.5,5.3,0,1575,0.0,0.1,0,74.5,50.5,42562,Ruslan Kambolov,"D(C),DMC",0,0.7,2,2.0,Rubin Kazan,0.0,79,3
5249,2.1,31,1,6.83,0.5,0.2,2.2,ru,0.4,0.2,0.5,0.2,26,0.7,1.5,0,184,1.8,0.5,3.8,0,2327,0.0,0.2,0,76.3,48.3,27895,Fedor Kudryashov,"D(CL),M(L)",0,0.4,0,1.5,Rubin Kazan,0.0,78,7
5250,1.6,26,0,6.83,1.4,0.2,1.3,at,1.6,0.8,0.4,0.9,15,2.1,1.4,0,181,1.2,1.1,0.9,0,1396,0.1,0.0,0,73.6,28.6,103536,Moritz Bauer,"D(R),M(R)",0,0.4,1,1.9,Rubin Kazan,0.0,73,4
5251,3.0,32,0,6.76,0.0,1.0,1.0,es,0.0,0.0,1.0,1.0,1,0.0,0.0,0,185,4.0,0.0,4.0,0,46,0.0,0.0,0,85.2,27.0,19754,Sergio Sánchez,D(CR),0,0.0,0,0.0,Rubin Kazan,0.0,76,0
5252,0.3,26,0,6.72,1.6,0.1,0.9,ru,0.0,1.1,1.0,0.9,7,0.4,1.9,1,187,0.7,1.1,0.6,0,569,0.0,0.0,0,82.9,41.7,122167,Vyacheslav Podberezkin,M(CLR),0,0.7,0,0.7,Rubin Kazan,0.0,76,1
5253,2.0,23,3,6.71,1.5,0.1,1.2,ir,0.0,1.1,0.2,0.5,13,0.6,1.1,5,186,0.2,0.7,0.2,1,1429,0.7,0.0,0,66.0,13.8,129197,Sardar Azmoun,FW,0,1.6,13,0.5,Rubin Kazan,0.0,72,4
5254,1.3,31,0,6.68,0.4,0.5,3.4,ru,0.0,0.2,0.5,0.1,26,0.2,1.5,0,184,2.3,0.1,4.6,0,2419,0.0,0.6,0,78.2,55.0,27921,Vladimir Granat,D(CL),0,0.1,1,1.4,Rubin Kazan,0.1,78,10
5255,2.2,22,0,6.64,0.5,0.1,3.7,ru,0.0,0.1,0.5,0.1,11,0.2,0.8,0,189,1.5,0.1,2.0,0,1087,0.1,0.2,0,75.9,40.2,243195,Egor Sorokin,D(C),0,0.2,6,1.2,Rubin Kazan,0.1,81,3
5256,1.1,22,0,6.61,1.0,0.0,0.7,ru,0.0,0.3,0.4,0.6,6,1.0,0.4,0,185,0.9,0.3,2.1,0,503,0.0,0.1,0,82.9,39.3,285693,Igor Konovalov,M(C),0,0.1,1,1.1,Rubin Kazan,0.0,77,0
5257,0.3,38,6,6.6,1.5,0.0,0.3,tr,0.5,0.9,0.1,0.7,10,1.2,0.8,2,168,0.3,0.9,0.4,1,1021,0.1,0.0,0,76.9,16.7,10970,Gökdeniz Karadeniz,"M(CLR),FW",0,0.8,11,0.7,Rubin Kazan,0.0,68,2
5258,0.8,25,0,6.59,1.1,0.1,0.4,ru,0.1,0.9,0.5,0.6,7,0.9,0.8,0,183,1.5,0.6,1.6,0,630,0.0,0.0,0,81.7,42.4,115696,Pavel Mogilevets,DMC,0,0.5,1,1.6,Rubin Kazan,0.0,70,1
5259,0.4,26,0,6.5,0.7,0.0,0.3,hr,0.5,1.3,0.6,0.2,6,0.3,0.9,2,178,0.3,1.1,1.1,0,532,0.1,0.0,0,77.3,20.3,295219,Mijo Caktas,M(C),0,1.2,4,1.0,Rubin Kazan,0.0,68,1
5260,3.1,27,0,6.47,3.3,0.1,0.5,ru,0.0,1.9,0.3,0.1,14,2.2,1.3,2,184,0.4,0.3,0.1,0,1170,0.2,0.0,0,66.1,18.9,75478,Maksim Kanunnikov,"AM(LR),FW",0,2.4,1,0.8,Rubin Kazan,0.0,80,0
5261,0.3,26,1,6.47,1.3,0.0,0.2,be,0.3,0.1,0.2,0.2,4,0.1,0.1,2,176,0.0,0.5,0.6,0,355,0.5,0.0,0,75.5,10.6,71627,Maxime Lestienne,AM(LR),0,0.6,6,0.7,Rubin Kazan,0.0,61,0
5262,0.7,30,0,6.44,0.5,0.3,1.5,cm,0.0,0.3,0.5,0.2,2,0.0,0.7,1,185,0.3,0.2,1.8,0,229,0.2,0.0,0,82.8,16.5,10599,Alexandre Song,M(C),0,0.3,4,1.2,Rubin Kazan,0.0,74,0
5263,0.8,37,0,6.42,0.7,0.3,1.3,ru,0.3,0.8,0.9,0.2,9,0.6,0.9,1,175,0.7,0.6,0.8,0,779,0.0,0.0,0,76.5,32.8,38178,Oleg Kuzmin,D(R),0,0.5,2,1.2,Rubin Kazan,0.0,72,4
5264,1.3,21,1,6.35,1.6,0.1,0.1,ru,0.0,1.5,0.2,0.5,11,1.1,1.4,2,184,0.2,0.4,0.4,0,938,0.5,0.0,0,69.8,12.8,303498,Rifat Zhemaletdinov,"AM(LR),FW",0,1.5,10,0.5,Rubin Kazan,0.0,80,0
5265,0.0,37,1,6.28,0.0,0.0,0.5,ru,0.0,0.0,0.0,0.0,12,0.2,0.0,0,192,0.0,0.1,5.4,0,1087,0.0,0.0,0,41.4,23.8,31493,Sergei Ryzhikov,GK,0,0.0,1,0.0,Rubin Kazan,0.0,92,2
5266,0.0,27,0,6.27,0.5,0.5,0.0,ru,0.0,0.0,0.0,0.0,1,0.5,1.0,0,180,2.0,0.5,0.5,0,96,0.0,0.0,0,84.0,12.5,144470,Vitaly Ustinov,"D(LR),M(L)",0,0.0,1,1.0,Rubin Kazan,0.0,78,0
5267,0.3,20,0,6.13,1.3,0.0,0.0,ru,0.0,0.7,0.0,0.0,1,0.3,1.3,0,172,0.7,0.3,0.0,0,108,0.0,0.0,0,88.2,17.0,243757,Ilzat Akhmetov,AM(R),0,0.7,2,0.0,Rubin Kazan,0.0,65,0
5268,0.0,20,0,6.1,1.0,0.0,0.0,ir,0.0,0.5,0.0,0.0,0,1.0,0.0,0,186,0.0,0.5,0.5,0,28,0.0,0.0,0,80.0,5.0,353901,Reza Shekari,Midfielder,0,1.0,2,1.0,Rubin Kazan,0.0,0,0
5269,0.0,28,0,5.92,0.0,0.0,2.0,ru,0.0,0.0,1.0,0.0,1,0.0,0.0,0,187,1.0,0.0,3.0,0,90,0.0,0.0,0,70.4,27.0,37420,Taras Burlak,D(C),0,0.0,0,1.0,Rubin Kazan,0.0,78,0
5270,1.9,32,0,7.32,0.1,1.1,6.9,is,0.0,0.1,0.2,0.1,9,0.9,0.8,0,187,3.2,0.2,4.9,3,810,0.0,0.8,0,79.0,42.8,25758,Ragnar Sigurdsson,D(C),0,0.1,0,1.8,FC Rostov,0.0,77,0
5271,1.4,28,0,7.13,0.1,0.1,5.9,si,0.0,0.1,0.6,0.0,8,1.0,0.3,1,190,1.5,0.1,4.6,0,720,0.0,1.0,0,82.2,44.9,84014,Miha Mevlja,D(C),0,0.1,0,1.8,FC Rostov,0.0,85,0
5272,1.7,24,0,7.03,0.3,1.1,5.9,is,0.0,0.3,0.3,0.4,28,0.6,0.8,3,188,1.9,0.1,5.1,4,2479,0.1,0.8,0,76.6,45.6,141840,Sverrir Ingi Ingason,D(C),0,0.8,0,1.5,FC Rostov,0.0,75,4
5273,1.9,34,1,6.98,0.6,0.4,1.6,md,0.1,1.0,1.0,0.6,25,1.7,1.7,2,186,1.6,0.3,3.3,1,2251,0.0,0.0,0,74.1,45.5,18778,Alexandru Gatcan,M(C),0,0.8,1,2.5,FC Rostov,0.0,79,9
5274,1.1,27,0,6.97,0.8,0.1,2.6,ru,0.3,0.9,0.6,0.3,14,1.0,1.9,1,180,1.7,0.4,1.1,1,1235,0.0,0.0,0,78.2,30.9,144470,Vitaly Ustinov,"D(LR),M(L)",0,0.5,0,2.9,FC Rostov,0.0,78,3
5275,1.4,29,0,6.94,0.4,0.3,5.0,pl,0.0,0.0,0.2,0.1,26,0.5,0.8,1,188,3.0,0.0,4.8,0,2315,0.0,0.8,0,74.7,44.4,141734,Maciej Wilusz,D(C),0,0.3,0,1.3,FC Rostov,0.0,85,2
5276,0.6,37,4,6.9,1.5,0.1,0.6,by,1.7,1.8,0.6,0.5,20,2.1,1.3,4,173,0.9,2.2,1.2,2,1709,0.1,0.0,0,66.9,28.1,21937,Timofei Kalachev,"D(R),M(CR)",0,1.3,5,1.2,FC Rostov,0.0,69,4
5277,3.0,27,1,6.88,1.5,0.2,1.0,is,0.2,1.7,0.0,0.7,6,0.0,0.7,1,186,0.3,0.5,0.2,0,522,0.7,0.0,0,67.4,22.0,131161,Björn Sigurdarson,"AM(C),FW",0,1.8,0,0.5,FC Rostov,0.0,81,0
5278,0.2,28,1,6.77,0.6,0.0,1.0,ru,0.1,0.9,0.8,0.5,13,0.8,1.7,1,180,1.4,0.8,4.9,0,1171,0.0,0.0,0,88.1,44.2,70685,Artur Yusupov,M(C),0,0.8,3,2.1,FC Rostov,0.0,73,4
5279,0.2,36,0,6.72,0.0,0.0,0.8,ru,0.0,0.1,0.0,0.0,12,0.1,0.1,0,193,0.2,0.0,6.2,0,1098,0.0,0.0,0,40.5,22.4,55742,Ilya Abayev,GK,0,0.0,1,0.1,FC Rostov,0.0,90,1
5280,0.7,29,0,6.71,0.9,0.1,1.3,ru,0.3,0.7,0.5,0.5,28,1.0,0.8,1,180,1.7,0.6,1.8,0,2530,0.2,0.2,0,76.9,33.2,35890,Sergey Parshivlyuk,"D(R),M(R)",0,0.8,1,1.7,FC Rostov,0.0,75,1
5281,1.3,25,0,6.69,1.2,0.1,1.2,ru,0.3,0.5,0.5,0.3,10,1.1,0.6,0,183,2.4,0.3,3.3,0,915,0.2,0.0,0,76.6,34.2,115696,Pavel Mogilevets,DMC,0,0.8,2,1.2,FC Rostov,0.0,70,1
5282,0.5,21,0,6.64,0.8,0.2,0.8,ru,0.2,0.7,0.0,0.7,3,0.3,1.7,0,169,1.0,0.8,0.5,0,347,0.0,0.0,0,73.1,22.3,334589,Ayaz Guliev,DMC,0,1.0,3,2.2,FC Rostov,0.0,63,1
5283,1.1,24,0,6.63,0.0,0.3,4.9,si,0.0,0.1,0.4,0.0,6,0.3,0.9,0,191,1.0,0.0,4.3,0,582,0.0,0.3,0,77.1,39.3,132660,Matija Boben,D(C),0,0.0,1,1.4,FC Rostov,0.0,83,0
5284,0.3,21,0,6.62,1.3,0.1,0.9,ru,0.3,1.8,0.3,0.9,7,0.6,1.2,0,175,0.8,0.5,0.2,0,579,0.2,0.0,0,77.8,17.6,326350,Dmitri Skopintcev,M(L),0,1.6,3,1.8,FC Rostov,0.0,65,2
5285,0.6,25,2,6.59,0.6,0.1,0.5,si,0.2,1.1,0.7,0.3,9,0.6,1.2,0,179,1.2,0.5,2.1,0,788,0.0,0.0,0,79.0,35.2,115078,Zan Majer,M(C),0,0.9,4,2.5,FC Rostov,0.1,69,1
5286,0.3,29,2,6.55,1.0,0.1,0.3,ru,0.4,1.2,0.0,0.2,17,0.5,0.8,5,177,0.6,0.7,0.4,0,1458,0.4,0.0,0,75.3,15.0,30083,Aleksey Ionov,"AM(CLR),FW",0,0.9,4,0.5,FC Rostov,0.0,69,2
5287,2.8,30,1,6.52,2.1,0.1,0.3,ru,0.1,1.8,0.2,0.3,10,1.1,1.4,1,183,0.3,0.9,0.1,1,944,0.6,0.0,0,63.4,13.3,41805,Vladimir Dyadyun,"AM(LR),FW",0,1.3,6,0.4,FC Rostov,0.0,77,2
5288,0.3,29,0,6.52,0.0,0.0,1.1,ru,0.0,0.0,0.0,0.0,18,0.2,0.0,0,198,0.0,0.1,9.1,0,1602,0.0,0.0,0,42.4,29.1,40481,Sergey Pesjakov,GK,0,0.0,0,0.0,FC Rostov,0.0,90,3
5289,0.7,26,0,6.49,1.1,0.1,0.8,ru,0.4,0.9,0.5,1.0,11,1.1,1.1,1,169,0.6,0.7,1.4,0,984,0.1,0.0,0,73.2,31.3,122261,Khoren Bayramyan,"D(L),M(CL)",1,0.6,5,1.2,FC Rostov,0.0,57,1
5290,0.8,28,0,6.48,0.4,0.1,2.7,ru,0.0,0.1,0.6,0.0,13,0.4,0.8,0,181,1.7,0.1,2.8,0,1172,0.1,0.1,0,77.3,30.3,72298,Evgeni Makeev,D(CLR),0,0.1,3,1.8,FC Rostov,0.0,73,2
5291,2.8,33,1,6.45,1.5,0.2,0.7,ru,0.0,1.2,0.1,0.1,9,0.8,1.6,2,193,0.2,0.5,0.1,1,732,1.4,0.0,0,66.8,14.6,38228,Aleksandr Bukharov,FW,0,1.3,4,0.2,FC Rostov,0.0,90,2
5292,0.3,22,2,6.42,0.7,0.0,0.3,ru,0.5,0.7,0.2,0.2,7,0.7,0.9,1,175,0.5,0.7,0.2,1,878,0.1,0.0,0,70.9,11.4,243786,Aleksandr Zuev,AM(L),0,0.8,18,0.7,FC Rostov,0.0,62,2
5293,1.4,29,0,6.41,1.0,0.4,0.8,ru,0.2,0.4,1.2,0.8,5,1.4,1.0,0,183,0.6,0.2,2.4,0,381,0.0,0.0,0,67.8,29.8,38124,Aleksandr Sapeta,M(C),0,0.4,0,1.6,FC Rostov,0.0,79,3
5294,1.2,23,0,6.41,1.5,0.0,0.3,uz,0.0,0.6,0.1,0.3,7,0.5,0.9,2,185,0.2,0.7,0.1,1,675,0.2,0.0,0,66.8,10.2,262707,Eldor Shomurodov,FW,0,0.9,11,0.8,FC Rostov,0.1,76,0
5295,0.4,23,0,6.39,1.7,0.0,0.3,ml,0.3,1.2,0.2,0.8,7,1.3,0.7,0,173,0.2,0.7,0.4,0,687,0.3,0.0,0,79.0,12.9,234346,Moussa Doumbia,"AM(CL),FW",0,1.3,11,0.5,FC Rostov,0.0,68,1
5296,0.0,26,0,6.24,3.0,0.0,1.0,md,0.0,0.0,0.0,0.0,1,0.0,1.0,0,177,1.0,0.0,0.0,0,46,0.0,0.0,0,88.9,9.0,99396,Valeriu Ciuperca,DMC,0,0.0,0,1.0,FC Rostov,0.0,63,0
5297,0.3,26,0,6.0,0.7,0.0,0.0,ru,0.0,0.3,0.3,0.0,1,0.7,0.3,0,179,0.0,0.0,0.3,0,84,0.0,0.0,0,64.7,5.7,84662,Igor Kireev,"D(R),M(R)",0,1.0,2,0.3,FC Rostov,0.0,72,0
5298,0.0,21,0,5.82,0.0,0.0,1.0,ru,0.0,0.0,0.0,0.0,0,0.0,1.0,0,180,0.0,0.0,0.0,0,21,0.0,0.0,0,66.7,6.0,353990,Konstantin Pliev,Defender,0,0.0,1,0.0,FC Rostov,0.0,69,0
5299,2.0,20,0,7.22,0.3,0.3,4.8,rs,0.0,0.0,0.3,0.3,3,0.8,1.0,0,185,4.5,1.0,2.0,1,294,0.0,0.0,0,68.7,24.8,284039,Dominik Dinga,D(C),0,0.0,1,1.3,Ural,0.0,73,0
5300,2.2,25,1,7.01,0.4,1.0,5.5,am,0.0,0.4,0.4,0.3,19,0.5,1.5,1,185,2.4,0.1,4.0,1,1791,0.0,1.0,0,79.6,43.3,108150,Varazdat Haroyan,D(C),0,0.6,1,1.4,Ural,0.0,75,7
5301,0.5,30,4,6.98,2.0,0.1,0.7,bg,2.0,1.5,0.6,0.6,25,1.6,0.6,2,175,1.1,2.1,1.2,2,2159,0.3,0.0,0,79.1,32.9,284399,Nikolay Dimitrov,AM(LR),0,1.4,0,1.9,Ural,0.0,68,0
5302,1.7,22,0,6.97,0.4,1.0,4.5,ru,0.2,0.1,0.2,0.0,12,0.8,1.3,0,186,2.5,0.2,4.0,0,1069,0.0,0.3,0,84.9,40.3,229181,Nikita Chernov,D(C),0,0.2,1,2.0,Ural,0.0,76,0
5303,0.7,32,4,6.94,0.8,0.1,2.1,ua,1.3,0.7,0.9,0.6,30,0.4,0.8,0,182,1.7,1.5,2.3,1,2700,0.1,0.3,0,82.0,48.4,32447,Denys Kulakov,D(R),0,0.3,0,2.5,Ural,0.0,76,3
5304,1.0,30,1,6.83,2.8,0.0,0.8,ro,0.1,2.8,0.6,1.2,26,4.2,2.0,8,187,0.2,1.2,2.7,0,2213,0.2,0.0,0,76.8,31.5,252586,Eric Bicfalvi,AM(C),1,3.2,0,0.9,Ural,0.0,89,3
5305,2.1,26,0,6.82,0.9,0.4,2.1,ru,0.0,0.5,0.6,0.2,22,1.2,1.7,0,189,2.2,0.2,3.7,2,1913,0.0,0.2,0,82.4,41.8,90454,Roman Emelyanov,"D(C),M(C)",0,0.7,3,2.0,Ural,0.0,85,5
5306,0.1,27,2,6.82,2.1,0.0,0.6,nl,1.1,2.2,0.4,1.0,10,1.8,1.2,3,175,0.3,1.4,1.7,0,900,0.1,0.0,0,73.9,23.4,320587,Othman El Kabir,AM(L),0,3.0,0,0.7,Ural,0.0,72,1
5307,1.6,24,0,6.81,0.4,0.4,2.0,ru,0.2,0.6,0.8,0.8,22,0.5,0.8,0,177,2.2,0.5,1.8,0,2015,0.0,0.1,0,72.0,38.6,285694,Mikhail Merkulov,D(L),1,0.1,3,1.9,Ural,0.0,71,3
5308,1.5,30,0,6.77,0.2,0.7,6.0,si,0.0,0.4,0.4,0.0,19,0.3,1.3,2,190,2.0,0.2,6.1,1,1620,0.0,0.5,0,82.1,41.4,36915,Gregor Balazic,D(C),1,0.5,1,1.3,Ural,0.0,83,4
5309,1.2,25,1,6.75,1.4,0.3,1.3,cm,0.3,1.1,0.7,0.8,18,1.3,1.4,0,177,0.9,0.8,6.2,0,1549,0.0,0.1,0,85.4,66.3,106375,Petrus Boumal,"D(L),DMC",0,0.4,1,1.9,Ural,0.0,74,8
5310,0.3,33,0,6.7,0.0,0.0,1.3,ua,0.0,0.0,0.0,0.0,30,0.2,0.0,0,194,0.1,0.0,7.9,0,2700,0.0,0.0,0,45.6,29.6,42182,Yaroslav Godzyur,GK,0,0.0,0,0.0,Ural,0.0,90,1
5311,0.1,25,1,6.62,1.2,0.1,0.3,ge,0.6,1.2,0.4,0.9,9,2.7,0.8,3,181,0.3,0.9,1.8,0,785,0.1,0.0,0,77.7,17.4,131397,Giorgi Chanturia,AM(R),0,1.1,9,0.7,Ural,0.1,80,2
5312,0.4,24,1,6.57,1.0,0.1,0.2,ru,0.1,1.1,0.1,0.3,12,1.4,0.9,4,183,0.3,0.5,1.8,2,1170,0.0,0.0,0,79.9,20.4,115024,Aleksey Evseev,AM(L),0,1.2,8,0.7,Ural,0.0,73,2
5313,2.3,26,3,6.54,1.9,0.0,0.4,ru,0.0,1.1,0.2,0.2,20,1.8,0.8,4,187,0.4,0.4,0.0,2,1783,0.3,0.0,0,63.9,11.8,280203,Vladimir Iljin,FW,0,1.9,5,0.4,Ural,0.0,77,5
5314,1.1,24,1,6.54,0.8,0.2,1.0,ru,0.0,1.2,0.4,0.2,13,0.9,1.3,0,174,1.0,0.7,2.8,0,1117,0.0,0.1,0,83.7,36.4,317938,Yuri Bavin,DMC,0,0.8,4,1.2,Ural,0.0,70,5
5315,1.0,35,0,6.53,0.5,0.4,1.1,ru,0.0,0.4,0.3,0.0,14,0.7,1.5,0,178,1.8,0.3,3.9,0,1287,0.0,0.0,0,76.8,29.2,120354,Artem Fiedler,DMC,0,0.7,8,1.0,Ural,0.0,74,4
5316,0.0,27,0,6.48,1.6,0.0,1.0,zm,0.0,0.8,0.0,1.0,3,1.0,0.4,0,178,0.2,1.0,1.2,0,323,0.2,0.0,0,81.9,23.2,109841,Chisamba Lungu,"M(CLR),FW",0,0.8,2,1.4,Ural,0.0,68,0
5317,0.7,28,0,6.37,0.9,0.0,0.3,ru,0.3,1.7,0.3,0.1,6,2.3,0.3,0,187,0.3,0.6,0.6,0,437,0.4,0.0,0,75.7,14.7,69797,Maksim Grigoriev,"AM(LR),FW",0,1.3,1,1.1,Ural,0.0,75,0
